"","sample_id","tube_box","tube_size_ml","isotope_id","lab_id","analysis_number","collected_datetime","lake","lake_d13c_baseline","lake_d15n_baseline","sample_latitude","sample_longitude","type_of_material","method_of_collection","preservative","scientific_name","common_name","individuals_count","depth","fish_total_length_mm","fish_weight_g","in_oven_datetime","oven_temperature_c","out_oven_datetime","empty","sample_net_weight_mg","total_c_ug","total_n_ug","d13c","d15n","d13c_baseline_corrected","d15n_baseline_corrected","c_comment","n_comment"
"75","ACW","2018-A","1.5",NA,NA,NA,2018-06-07 11:06:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,305,275,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","ACX","2018-A","1.5","BRAVO-B-11",1667925,537231,2018-06-07 11:40:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Hook and line","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,445,878,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,0.96,463.36,145.21,-24.9,9.84,-3.748,8.85466666666667,"",""
"77","ACY","2018-A","1.5",NA,NA,NA,2018-06-07 13:19:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,278,232,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","ACZ","2018-A","1.5",NA,NA,NA,2018-06-07 13:19:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,324,339,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","ADA","2018-A","1.5",NA,NA,NA,2018-06-07 14:23:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,315,317,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","ADB","2018-A","1.5","BRAVO-E-12",1667962,537281,2018-06-07 15:05:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,349,319,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,0.963,465.47,148.14,-28.37,8.61,-7.218,7.62466666666667,"",""
"81","ADC","2018-A","1.5",NA,NA,NA,2018-06-07 15:05:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,305,307,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","ADD","2018-A","1.5",NA,NA,NA,2018-06-07 15:58:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,307,288,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","ADE","2018-A","1.5",NA,NA,NA,2018-06-07 15:58:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,335,356,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","ADF","2018-A","1.5","BRAVO-E-11",1667961,537280,2018-06-07 16:50:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,359,319,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,0.981,444.31,141.45,-28.19,8.56,-7.038,7.57466666666667,"",""
"85","ADG","2018-A","1.5","BRAVO-F-02",1667964,537286,2018-06-07 19:29:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Mono gill net USGS","95% ethanol","Oncorhynchus nerka","Kokanee","1",NA,178,162,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,0.914,599.96,103.73,-32.64,7.1,-11.488,6.11466666666667,"",""
"86","ADH","2018-A","1.5",NA,NA,NA,2018-06-12 16:53:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Mono gill net USGS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,259,178,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","ADI","2018-A","1.5",NA,NA,NA,2018-06-12 16:53:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Mono gill net USGS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,222,109,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","ADJ","2018-A","1.5","BRAVO-F-03",1667965,537287,2018-06-13 20:14:00,"Logging",-21.152,0.985333333333333,NA,NA,"Fish","Mono gill net USGS","95% ethanol","Salvelinus confluentus","Bull trout","1",NA,315,217,2018-10-29 16:41:00,60,2018-11-01 16:34:00,FALSE,0.911,443.24,135.65,-23.8,10.96,-2.648,9.97466666666667,"",""
"89","DAA","2018-D","1.5","CHARLIE-B-10",1668020,537383,2018-06-17 19:12:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,362,333.1,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.925,416.3,130.45,-27.23,10.78,-3.812,9.72866666666667,"",""
"90","DAB","2018-D","1.5","CHARLIE-B-12",1668022,537385,2018-06-17 19:12:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,335,237.7,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,1.099,519.67,164.78,-28.75,11.43,-5.332,10.3786666666667,"",""
"91","DAC","2018-D","1.5","CHARLIE-C-02",1668024,537392,2018-06-17 19:12:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,291,192.2,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.992,463.9,148.09,-29.94,10.23,-6.522,9.17866666666667,"",""
"92","DAD","2018-D","1.5","CHARLIE-C-08",1668030,537398,2018-06-17 19:12:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,265,133.3,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,1.076,514.35,164.53,-29.22,7.62,-5.802,6.56866666666667,"",""
"93","DAE","2018-D","1.5","CHARLIE-C-09",1668031,537399,2018-06-17 19:12:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,263,169.6,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.995,480.82,150.63,-29.52,10.86,-6.102,9.80866666666667,"",""
"94","DAF","2018-D","1.5","CHARLIE-C-07",1668029,537397,2018-06-17 19:12:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,269,146.8,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.914,444.16,140.59,-28.41,10.85,-4.992,9.79866666666667,"",""
"95","DAG","2018-D","1.5","CHARLIE-C-03",1668025,537393,2018-06-17 19:12:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,291,171.9,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.907,432.89,137.07,-28.86,10.78,-5.442,9.72866666666667,"",""
"96","DAH","2018-D","1.5",NA,NA,NA,2018-06-17 19:12:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,259,126.5,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","DAI","2018-D","1.5",NA,NA,NA,2018-06-17 19:12:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,222,80.5,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","DAJ","2018-D","1.5",NA,NA,NA,2018-06-17 19:12:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,207,57.5,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","DAK","2018-D","1.5","CHARLIE-C-06",1668028,537396,2018-06-17 19:12:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,279,164,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.916,439.81,138.21,-28.37,10.83,-4.952,9.77866666666667,"",""
"100","DAL","2018-D","1.5","CHARLIE-D-02",1668036,537407,2018-06-17 22:15:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,243,116,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.938,449.36,144.09,-29.72,7.08,-6.302,6.02866666666667,"",""
"101","DAM","2018-D","1.5","CHARLIE-C-10",1668032,537400,2018-06-17 22:15:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,261,142,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.944,455.03,145.09,-30.12,7.7,-6.702,6.64866666666667,"",""
"102","DAN","2018-D","1.5",NA,NA,NA,2018-06-17 22:15:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,202,62,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","DAO","2018-D","1.5","CHARLIE-C-12",1668034,537402,2018-06-17 22:15:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,252,130,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,1.094,528.8,170.56,-30.1,7.26,-6.682,6.20866666666667,"",""
"104","DAP","2018-D","1.5","CHARLIE-D-01",1668035,537406,2018-06-17 22:15:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,248,134,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.977,471.04,150.02,-29.43,7.2,-6.012,6.14866666666667,"",""
"105","DAQ","2018-D","1.5",NA,NA,NA,2018-06-17 22:15:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,162,44,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","DAR","2018-D","1.5",NA,NA,NA,2018-06-17 22:15:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,237,106,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","DAS","2018-D","1.5",NA,NA,NA,2018-06-17 22:15:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,197,56,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","DAT","2018-D","1.5","CHARLIE-C-01",1668023,537391,2018-06-17 22:15:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,318,202,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.961,460.71,145.5,-27.71,10.94,-4.292,9.88866666666667,"",""
"109","DAU","2018-D","1.5",NA,NA,NA,2018-06-18 09:00:00,"Quartz",-23.418,1.05133333333333,"48.82623","-114.118757","Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,229,111.1,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","DAV","2018-D","1.5","CHARLIE-D-08",1668042,537413,2018-06-18 09:00:00,"Quartz",-23.418,1.05133333333333,"48.82623","-114.118757","Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,317,316.8,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,1.078,512.44,161.59,-24.45,7.71,-1.032,6.65866666666667,"",""
"111","DAW","2018-D","1.5","CHARLIE-D-06",1668040,537411,2018-06-18 09:45:00,"Quartz",-23.418,1.05133333333333,"48.82623","-114.118757","Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,345,440.2,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,1.021,489.25,153.34,-28.06,7.08,-4.642,6.02866666666667,"",""
"112","DAX","2018-D","1.5",NA,NA,NA,2018-06-18 10:06:00,"Quartz",-23.418,1.05133333333333,"48.82623","-114.118757","Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,282,224.5,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","DAY","2018-D","1.5","CHARLIE-D-05",1668039,537410,2018-06-18 10:06:00,"Quartz",-23.418,1.05133333333333,"48.82623","-114.118757","Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,365,400,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.993,467.53,146.04,-26.73,6.86,-3.312,5.80866666666667,"",""
"114","DAZ","2018-D","1.5",NA,NA,NA,2018-06-18 10:42:00,"Quartz",-23.418,1.05133333333333,"48.82623","-114.118757","Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,292,243,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","DBA","2018-D","1.5",NA,NA,NA,2018-06-18 10:42:00,"Quartz",-23.418,1.05133333333333,"48.82623","-114.118757","Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,295,245.6,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","DBB","2018-D","1.5",NA,NA,NA,2018-06-18 10:42:00,"Quartz",-23.418,1.05133333333333,"48.82623","-114.118757","Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,253,177.8,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","DBC","2018-D","1.5","CHARLIE-D-09",1668043,537414,2018-06-18 11:17:00,"Quartz",-23.418,1.05133333333333,"48.82623","-114.118757","Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,309,287.5,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,1.032,495.91,154.74,-23.88,7.5,-0.462,6.44866666666667,"",""
"118","DBD","2018-D","1.5","CHARLIE-C-04",1668026,537394,2018-06-18 13:54:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,289,174,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,1.062,512.99,162.95,-28.59,11.17,-5.172,10.1186666666667,"",""
"119","DBE","2018-D","1.5",NA,NA,NA,2018-06-18 13:54:00,"Quartz",-23.418,1.05133333333333,"48.82623","-114.118757","Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,206,94,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","DBF","2018-D","1.5",NA,NA,NA,2018-06-18 14:48:00,"Quartz",-23.418,1.05133333333333,"48.82623","-114.118757","Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,287,200.8,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","DBG","2018-D","1.5",NA,NA,NA,2018-06-18 20:29:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,235,100,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","DBH","2018-D","1.5",NA,NA,NA,2018-06-18 20:29:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,196,62,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","DBI","2018-D","1.5","CHARLIE-D-07",1668041,537412,2018-06-18 20:29:00,"Quartz",-23.418,1.05133333333333,"48.82623","-114.118757","Fish","Hook and line","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,344,340,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,1.039,502.3,158.55,-30.92,5.43,-7.502,4.37866666666667,"",""
"124","DBK","2018-D","1.5",NA,NA,NA,2018-06-18 20:29:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,235,116,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","DBJ","2018-D","1.5","CHARLIE-C-11",1668033,537401,2018-06-18 20:29:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,254,116,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,1.034,491.83,158.77,-29.06,7.06,-5.642,6.00866666666667,"",""
"126","DBL","2018-D","1.5","CHARLIE-D-12",1668046,537417,2018-06-18 20:29:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,269,206,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,1.038,494.31,152.84,-26.9,8,-3.482,6.94866666666667,"",""
"127","DBM","2018-D","1.5","CHARLIE-D-11",1668045,537416,2018-06-18 20:29:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,271,250,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.936,447.34,139.22,-29.72,9,-6.302,7.94866666666667,"",""
"128","DBN","2018-D","1.5","CHARLIE-D-03",1668037,537408,2018-06-18 20:29:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,278,262,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,1.093,522.19,153.33,-29.06,7.94,-5.642,6.88866666666667,"",""
"129","DBO","2018-D","1.5",NA,NA,NA,2018-06-18 20:29:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus macrocheilus","Largescale sucker","1",NA,277,238,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","DBP","2018-D","1.5","CHARLIE-E-02",1668048,537424,2018-06-18 20:29:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,254,178,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.953,448.01,136.67,-29.62,7.38,-6.202,6.32866666666667,"",""
"131","DBQ","2018-D","1.5","CHARLIE-E-06",1668052,537428,2018-06-19 07:54:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus macrocheilus","Largescale sucker","1",NA,383,583.8,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.985,468.76,145.67,-24.94,7.16,-1.522,6.10866666666667,"",""
"132","DBR","2018-D","1.5",NA,NA,NA,2018-06-19 07:54:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Fyke","95% ethanol","Richardsonius balteatus","Redside shiner","1",NA,68,4.5,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","DBS","2018-D","1.5",NA,NA,NA,2018-06-19 07:54:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Fyke","95% ethanol","Richardsonius balteatus","Redside shiner","1",NA,64,3,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","DBT","2018-D","1.5",NA,NA,NA,2018-06-19 11:18:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,208,106.3,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","DBU","2018-D","1.5",NA,NA,NA,2018-06-19 11:25:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,212,105.7,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","DBV","2018-D","1.5",NA,NA,NA,2018-06-19 11:30:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus macrocheilus","Largescale sucker","1",NA,206,862,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","DBW","2018-D","1.5",NA,NA,NA,2018-06-19 11:35:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,182,64.1,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","DBX","2018-D","1.5",NA,NA,NA,2018-06-19 11:40:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus macrocheilus","Largescale sucker","1",NA,273,227.5,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","DBY","2018-D","1.5",NA,NA,NA,2018-06-19 11:45:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,183,66.3,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","DBZ","2018-D","1.5","CHARLIE-E-08",1668054,537430,2018-06-19 12:00:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus macrocheilus","Largescale sucker","1",NA,296,298.4,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.98,468.54,139.98,-32.33,8.04,-8.912,6.98866666666667,"",""
"141","DCA","2018-D","1.5",NA,NA,NA,2018-06-19 12:10:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,214,114.3,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","DCB","2018-D","1.5","CHARLIE-D-10",1668044,537415,2018-06-19 12:15:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,276,238.9,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.947,451.23,139.39,-30.37,8.56,-6.952,7.50866666666667,"",""
"143","DCC","2018-D","1.5",NA,NA,NA,2018-06-19 12:20:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,244,189.1,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","DCD","2018-D","1.5",NA,NA,NA,2018-06-19 12:25:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus macrocheilus","Largescale sucker","1",NA,219,108.6,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","DCE","2018-D","1.5",NA,NA,NA,2018-06-19 14:34:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Fyke","95% ethanol","Richardsonius balteatus","Redside shiner","1",NA,38,0.5,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","DCF","2018-D","1.5","CHARLIE-E-03",1668049,537425,2018-06-19 14:34:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus macrocheilus","Largescale sucker","1",NA,426,940,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,0.959,458.87,140.57,-25.49,7.42,-2.072,6.36866666666667,"",""
"147","DCG","2018-D","1.5","CHARLIE-E-01",1668047,537423,2018-06-19 14:34:00,"Quartz",-23.418,1.05133333333333,NA,NA,"Fish","Mono gill net USNPS","95% ethanol","Catostomus macrocheilus","Largescale sucker","1",NA,465,1307.4,2018-10-30 18:09:00,60,2018-11-03 16:22:00,FALSE,1.055,512.14,154.04,-25.68,6.82,-2.262,5.76866666666667,"",""
